"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1328",31.75,31.8225,31.477501,31.575001,102098400,28.534239
"1329",31.602501,31.782499,31.502501,31.695,115881600,28.642685
"1330",31.57,31.775,31.5275,31.5425,113476000,28.504866
"1331",31.387501,31.535,31.115,31.1875,207828000,28.184052
"1332",31.3925,32.029999,31.2925,31.9,188217200,28.827942
"1333",32.025002,32.049999,31.6675,31.727501,129740400,28.672058
"1334",31.747499,32.217499,31.58,32.154999,150618000,29.058384
"1335",32.075001,32.605,32.035,32.4175,183083600,29.295605
"1336",32.622501,32.657501,32.307499,32.57,178103600,29.433416
"1337",33.077499,33.282501,32.787498,33.162498,387816800,29.968864
"1338",33.615002,33.634998,32.392502,32.639999,475696000,29.496674
"1339",32.540001,32.897499,32.075001,32.16,253544400,29.062901
"1340",32.16,32.16,31.145,31.2875,332781600,28.274429
"1341",31.525,32.532501,31.325001,32.237499,234050400,29.132935
"1342",32.375,32.642502,32.064999,32.174999,203953200,29.076462
"1343",32.037498,32.112499,31.445,31.450001,197085600,28.42128
"1344",31.639999,31.6875,30.84,31.252501,288564000,28.242794
"1345",31.192499,31.52,31.004999,31.315001,175763600,28.417486
"1346",31.67,31.905001,31.5275,31.905001,222201600,28.952892
"1347",31.8475,31.889999,31.407499,31.58,168143200,28.657969
"1348",31.4,31.719999,31.205,31.467501,192640000,28.555872
"1349",31.5375,31.797501,31.467501,31.502501,138776800,28.587637
"1350",31.852501,32.237499,31.790001,32.237499,180814000,29.254631
"1351",32.267502,32.372501,32.052502,32.192501,152832000,29.213793
"1352",32.095001,32.68,32.09,32.547501,203531600,29.535946
"1353",32.672501,32.720001,32.41,32.517502,178532800,29.508722
"1354",32.5,32.744999,32.334999,32.514999,145819600,29.506454
"1355",32.517502,32.907501,32.4575,32.8475,158921600,29.808187
"1356",32.900002,33.2425,32.849998,33.134998,182384000,30.069084
"1357",33.150002,33.227501,32.279999,32.404999,282790400,29.40663
"1358",32.584999,33.064999,32.512501,33.009998,183332800,29.95565
"1359",32.965,32.987499,32.775002,32.945,122933200,29.896667
"1360",32.807499,32.862499,32.474998,32.57,203538000,29.556364
"1361",32.57,32.8475,32.512501,32.634998,128451200,29.615351
"1362",32.465,32.665001,32.330002,32.490002,134670400,29.483768
"1363",32.665001,32.735001,32.474998,32.529999,123934000,29.520065
"1364",32.395,32.645,32.227501,32.34,153800400,29.347645
"1365",32.375,32.422501,32.09,32.162498,142507200,29.186562
"1366",32.224998,32.302502,31.7075,31.950001,210699200,28.993732
"1367",31.674999,32.02,31.405001,31.855,224301600,28.90752
"1368",31.98,32.334999,31.9625,32.220001,156349200,29.238756
"1369",32.294998,32.544998,32.119999,32.147499,141563600,29.172956
"1370",32.047501,32.0825,31.7775,31.7925,147544800,28.850809
"1371",31.525,31.809999,31.4275,31.73,175955600,28.794086
"1372",31.7575,31.9625,31.592501,31.9,125976400,28.94836
"1373",31.93,31.969999,31.684999,31.825001,131672400,28.880297
"1374",31.807501,32.077499,31.805,31.969999,141628800,29.011885
"1375",31.9275,31.955,31.6,31.65,218867600,28.721487
"1376",31.872499,32.014999,31.77,31.9025,136157200,28.950626
"1377",31.870001,31.9025,31.719999,31.7575,121075600,28.819042
"1378",31.8025,32.450001,31.780001,32.0275,221123600,29.064064
"1379",32.215,32.299999,31.875,31.875,127752400,28.925665
"1380",31.9175,31.997499,31.627501,31.6875,176267200,28.755514
"1381",31.365,31.6175,31.120001,31.1325,196645600,28.251869
"1382",31.3925,31.530001,31.215,31.3575,177482800,28.456057
"1383",31.725,31.735001,31.497499,31.65,120955200,28.721487
"1384",31.6075,31.672501,31.442499,31.610001,108844000,28.68519
"1385",31.235001,31.557501,31.2125,31.5,112241600,28.585367
"1386",31.4725,31.5375,30.942499,31.422501,187787200,28.515032
"1387",31.120001,31.16,30.635,30.6425,243046400,27.807211
"1388",30.9625,31.014999,29.805,30.0175,314380000,27.24004
"1389",30.485001,30.9625,30.3025,30.82,245418000,27.968285
"1390",31.2575,31.440001,31.08,31.415001,165762000,28.508234
"1391",31.51,31.592501,31.26,31.4025,127072400,28.496887
"1392",31.43,31.7875,31.395,31.705,134596800,28.771406
"1393",31.934999,32.142502,31.8375,32.127499,144889600,29.154808
"1394",32.27,32.404999,32.077499,32.404999,184658800,29.40663
"1395",32.7425,33.2425,32.674999,33.017502,235600800,29.962456
"1396",33.212502,33.23,32.580002,32.6875,307025600,29.662991
"1397",30.497499,31.375,30.497499,31.305,461802400,28.408413
"1398",31.549999,31.772499,31.264999,31.290001,203998000,28.394798
"1399",31.33,31.434999,30.975,31.125,168649200,28.245062
"1400",30.772499,30.9025,30.530001,30.692499,177822000,27.852583
"1401",30.844999,30.977501,30.637501,30.844999,134472400,27.990976
"1402",30.7875,30.875,30.567499,30.747499,148046800,27.902498
"1403",30.58,30.6425,30.4275,30.592501,134513200,27.761841
"1404",30.65,30.66,30.227501,30.325001,171540000,27.519094
"1405",30.375,30.6425,29.379999,29.610001,279904000,26.870251
"1406",29.355,29.424999,28.3125,28.66,496554400,26.008146
"1407",28.237499,29.360001,28.025,28.85,397250400,26.180563
"1408",28.9925,29.125,28.530001,28.782499,211612000,26.237543
"1409",28.645,29.0625,28.625,28.879999,154681600,26.32642
"1410",29.1325,29.997499,29.1325,29.93,219806400,27.283577
"1411",29.452499,29.545,28.3325,28.372499,388331200,25.863794
"1412",28.1325,28.855,27.407499,28.809999,404870000,26.262611
"1413",29.01,29.1,28.635,28.7875,194143200,26.242102
"1414",28.58,29.077499,28.502501,28.99,171718000,26.426699
"1415",29.01,29.4125,28.875,29.290001,163538800,26.700174
"1416",29.1075,29.360001,29.002501,29.125,138242800,26.549755
"1417",29.025,29.129999,28.67,28.752501,193146000,26.210194
"1418",28.52,28.5875,27.907499,28.1625,274006400,25.672363
"1419",27.6075,27.975,26.4125,26.440001,513102000,24.102167
"1420",23.717501,27.200001,23,25.780001,648825200,23.500515
"1421",27.7775,27.7775,25.875,25.934999,414406400,23.641815
"1422",26.772499,27.4725,26.262501,27.422501,387098400,24.997793
"1423",28.057501,28.309999,27.504999,28.23,338464400,25.733891
"1424",28.0425,28.327499,27.885,28.3225,212657600,25.818211
"1425",28.0075,28.6325,28,28.190001,224917200,25.697435
"1426",27.5375,27.969999,26.84,26.93,307383600,24.548841
"1427",27.557501,28.084999,27.282499,28.084999,247555200,25.601723
"1428",28.122499,28.195,27.51,27.592501,212935600,25.152761
"1429",27.2425,27.612499,27.127501,27.317499,199985200,24.902079
"1430",27.9375,28.139999,27.58,28.077499,219374400,25.594875
"1431",28.440001,28.504999,27.442499,27.5375,340043200,25.102627
"1432",27.567499,28.32,27.475,28.1425,251571200,25.654133
"1433",27.9475,28.5525,27.940001,28.5525,199662000,26.027882
"1434",29.145,29.2225,28.715,28.827499,233453600,26.278563
"1435",28.9825,29.1325,28.605,29.07,173364800,26.499619
"1436",29.0625,29.135,28.860001,29.102501,148694000,26.529245
"1437",28.915001,29.122499,28.43,28.48,256450400,25.961782
"1438",28.0525,28.575001,27.967501,28.362499,297141200,25.854675
"1439",28.4175,28.842501,28.415001,28.8025,200888000,26.255772
"1440",28.344999,28.545,28.129999,28.35,201384800,25.843281
"1441",28.407499,28.68,28.325001,28.58,143026800,26.052948
"1442",28.3125,28.875,28.092501,28.75,200878000,26.207912
"1443",29.110001,29.172501,28.504999,28.6775,224607600,26.141823
"1444",28.4625,28.6425,28.110001,28.110001,208436000,25.624504
"1445",28.2075,28.377501,26.965,27.264999,293461600,24.854221
"1446",27.5425,27.885,27.182501,27.575001,265892000,25.136808
"1447",27.2675,27.405001,26.827499,27.395,255716400,24.972723
"1448",27.002501,27.752501,26.887501,27.594999,232079200,25.155043
"1449",27.469999,27.842501,27.2675,27.695,208258800,25.246199
"1450",27.657499,27.934999,27.442499,27.827499,192787200,25.366982
"1451",27.934999,27.942499,27.352501,27.695,187062400,25.246199
"1452",27.547501,27.547501,27.0525,27.375,247918400,24.954494
"1453",27.5,28.07,27.372499,28.030001,211064400,25.551582
"1454",28.182501,28.1875,27.860001,27.9,121868800,25.433073
"1455",27.705,28.112499,27.67,27.9475,132197200,25.476376
"1456",27.8225,27.879999,27.389999,27.5525,177849600,25.116297
"1457",27.7325,28.025,27.622499,27.965,150694000,25.492319
"1458",27.945,28,27.6325,27.76,156930400,25.30545
"1459",27.700001,27.9375,27.5275,27.932501,119036800,25.462696
"1460",27.834999,28.5425,27.705,28.442499,195871200,25.927603
"1461",28.5,28.895,28.424999,28.440001,167180800,25.925327
"1462",28.5825,28.875,28.525,28.875,166616400,26.321863
"1463",29.174999,29.807501,29.0825,29.77,237467600,27.137724
"1464",29.52,29.532499,28.73,28.82,265335200,26.271727
"1465",28.85,29.135,28.497499,28.637501,279537600,26.105362
"1466",29.2325,29.825001,29.014999,29.817499,342205600,27.181028
"1467",29.674999,30.172501,29.567499,30.1325,204909200,27.468174
"1468",30.247499,30.305,29.862499,29.875,197461200,27.233438
"1469",30.200001,30.34,29.9025,30.295,128813200,27.616304
"1470",30.1975,30.872499,30.174999,30.6425,182076000,27.933077
"1471",30.782499,30.955,30.405001,30.5,179544400,27.803181
"1472",30.4625,30.672501,30.045,30.23,158210800,27.675011
"1473",30.2775,30.452499,30.155001,30.264999,132169200,27.70705
"1474",30.24,30.452499,30.012501,30.1425,135485600,27.594904
"1475",29.225,29.5175,29.014999,29.192499,236511600,26.725201
"1476",29.092501,29.355,28.8025,29.0275,180872000,26.574141
"1477",29.065001,29.205,28.9125,28.93,130102400,26.484882
"1478",28.799999,28.8925,28.067499,28.084999,183249600,25.711308
"1479",27.844999,28.559999,27.75,28.545,152426800,26.132427
"1480",28.73,28.762501,28.33,28.422501,110467600,26.020281
"1481",28.940001,29.372499,28.875,29.3225,186698800,26.844212
"1482",29.41,29.9375,29.190001,29.695,173183200,27.185226
"1483",29.799999,29.98,29.7125,29.825001,137148400,27.304241
"1484",29.817499,29.932501,29.334999,29.4375,129930000,26.949497
"1485",29.3325,29.8375,29.280001,29.719999,171212800,27.208115
"1486",29.8025,29.807501,29.48,29.5075,85553200,27.013577
"1487",29.5725,29.602501,29.4,29.452499,52185600,26.963219
"1488",29.497499,29.852501,29.4375,29.575001,156721200,27.075373
"1489",29.6875,29.702499,29.215,29.334999,139409600,26.855654
"1490",29.334999,29.5275,29.02,29.07,133546400,26.61305
"1491",29.137501,29.1975,28.555,28.799999,166278000,26.365877
"1492",28.8225,29.8125,28.7775,29.7575,231108000,27.242447
"1493",29.745001,29.965,29.452499,29.57,128336800,27.070791
"1494",29.379999,29.65,29.215,29.557501,137238000,27.059353
"1495",29.41,29.422501,28.77,28.905001,185445600,26.461994
"1496",29.01,29.235001,28.877501,29.0425,116850800,26.587879
"1497",28.797501,28.8475,28.2125,28.295,187544800,25.903551
"1498",28.045,28.17,27.4475,28.120001,257274800,25.743345
"1499",27.985001,28.200001,27.5875,27.622499,213292400,25.287893
"1500",27.7675,27.997499,27.200001,27.834999,224954000,25.48243
